#{"t_start": 1787470889.5843549, "env_id": "None"}
r,l,t
-979.995,143,3181.993693
104.5084,186,3182.394115
-977.7171,136,3190.469823
101.00901,196,3191.102025
99.64856,198,3195.864255
94.46774,197,3202.805594
92.795105,217,3208.73465
106.49918,182,3216.457666
99.7152,196,3220.086422
97.003235,217,3224.623534
96.25128,197,3229.502347
103.6781,182,3231.731936
94.22027,219,3234.989313
-967.8307,178,3244.267583
90.32986,255,3254.776333
95.08109,208,3263.992294
104.1226,191,3264.922883
91.11378,253,3269.305856
99.67209,192,3275.977061
100.51748,219,3278.852815
91.99294,255,3283.450803
106.380226,182,3294.275584
94.58476,242,3296.871222
101.201996,197,3305.945275
-979.32715,141,3306.099741
102.658356,194,3310.815656
105.52349,240,3315.804843
105.51791,183,3317.014552
100.14689,195,3324.664862
103.41998,192,3335.41006
83.34242,225,3338.777418
-966.7876,139,3342.199561
103.04766,200,3344.189815
85.81095,236,3350.912398
94.85204,212,3350.912398
98.50321,211,3357.390681
103.60154,206,3363.129061
100.36603,193,3375.461209
103.79028,220,3376.955741
92.128555,198,3378.742908
99.59259,194,3380.396325
99.53503,195,3388.146341
105.557556,236,3395.94259
93.545975,205,3396.462858
96.478905,227,3407.867782
-980.9338,143,3411.069668
-969.1397,134,3417.02579
92.40969,204,3418.013437
89.88586,213,3421.919621
97.33795,233,3429.855112
100.179306,186,3437.487211
96.797775,189,3437.720467
106.129616,181,3448.865555
102.46096,195,3449.009722
106.25658,181,3454.303336
106.12747,206,3458.075564
98.222786,219,3464.426897
-975.0702,169,3469.025738
101.98206,217,3470.508395
90.08166,238,3482.752068
101.15505,183,3483.511932
99.950096,197,3486.7406
101.69137,201,3493.40757
105.74407,181,3493.554285
105.104515,181,3499.596337
106.207466,181,3506.269758
100.678665,195,3507.819222
-984.4653,123,3517.045575
105.6892,203,3523.74995
93.38465,211,3526.051974
-961.6871,169,3527.680098
94.32017,218,3530.636226
107.07771,194,3538.650105
95.70316,188,3544.395669
106.42833,182,3544.597825
100.02815,182,3559.684578
94.64266,217,3560.719318
100.644554,183,3563.240531
104.25776,194,3563.908427
104.34998,181,3565.511333
99.92062,182,3574.292409
106.499725,182,3579.01716
103.53327,211,3583.830092
97.13255,186,3594.386542
103.6883,184,3595.229429
103.342705,181,3597.098839
104.06347,195,3602.187543
91.360176,210,3603.441308
101.22557,229,3617.863282
99.40041,233,3624.440274
105.64884,182,3631.608193
92.41675,248,3633.128249
96.48401,216,3639.679692
100.65147,192,3639.802112
-1012.89886,256,3644.446704
104.732864,189,3654.255207
78.58997,298,3661.698611
105.111015,203,3663.003112
103.16236,204,3671.173532
92.06091,199,3677.48997
97.846275,207,3678.999515
82.58404,276,3683.568157
102.95656,210,3683.960179
99.38695,195,3691.208289
105.233086,198,3700.212795
105.691956,211,3701.372203
-981.36743,187,3706.341075
102.76997,182,3713.098433
104.9537,208,3716.414674
101.60166,182,3717.569208
95.32032,201,3721.412429
102.03405,200,3729.059379
88.71467,212,3741.350641
-963.83435,155,3743.864574
99.69,202,3745.743127
96.63497,236,3746.697764
-978.5164,146,3751.175632
101.20707,182,3753.72473
100.30693,197,3755.467941
104.38255,197,3768.358503
-970.8105,122,3771.065587
102.2361,190,3778.612157
100.32205,185,3779.978283
95.4964,201,3784.681067
-978.3136,177,3790.204939
104.357285,210,3792.408342
101.511765,214,3795.93643
101.605515,190,3806.948408
102.16342,209,3808.082718
96.40433,191,3814.723619
101.61906,182,3819.099757
76.67748,213,3819.542
103.82557,182,3824.512919
104.78929,209,3831.277371
105.24455,182,3841.802167
82.685135,260,3843.76905
94.32853,217,3847.687058
99.787735,196,3851.524672
103.962326,182,3859.186765
92.31981,209,3859.428732
106.786575,207,3859.570744
74.920296,217,3872.182873
-963.899,150,3876.170866
100.22568,202,3880.006613
101.81163,195,3880.535268
99.387825,196,3888.967783
102.628586,182,3892.803497
105.52346,190,3894.165513
99.614784,211,3898.043889
99.80066,215,3912.859892
104.009995,183,3916.357794
98.93693,196,3918.411853
101.57817,227,3920.395458
104.256645,189,3925.505549
105.80968,214,3934.143101
93.09726,204,3934.366181
94.001526,193,3936.422083
-977.02985,111,3941.128816
96.226875,202,3952.157364
100.15458,183,3953.143773
104.11828,204,3955.200588
99.79141,215,3968.074743
100.776405,182,3970.744548
99.44959,190,3974.72371
98.31825,202,3975.059789
101.65962,190,4025.160717
-979.78503,172,4036.11683
96.114006,192,4038.242227
100.5854,202,4038.844187
106.51589,182,4054.960459
92.626335,205,4055.867917
101.43159,197,4057.972529
103.32326,240,4060.205062
98.63574,205,4064.518048
-965.3783,156,4067.755802
100.98511,182,4070.017499
98.344284,198,4075.363577
98.65413,195,4090.969314
91.10642,206,4094.166209
102.81162,194,4095.74501
94.74626,192,4100.618638
86.283485,229,4101.816856
101.53506,182,4103.023886
-971.29224,159,4105.51676
100.35282,212,4111.202915
104.42068,183,4126.744809
101.54408,183,4130.189263
101.932274,183,4135.084182
106.05231,197,4139.621764
83.54571,233,4140.299726
96.49487,217,4141.834726
98.38456,199,4142.459673
94.55965,209,4150.352754
106.75218,207,4168.288573
103.63398,198,4169.366853
101.79714,183,4171.658245
-975.54297,116,4174.213238
100.95595,209,4182.642622
101.38211,222,4183.956015
97.027374,206,4184.276803
98.673584,209,4184.276803
-980.3932,112,4196.617895
104.34044,184,4203.198889
101.03688,195,4206.154526
93.79704,223,4214.192191
101.59288,185,4217.243278
95.49906,186,4218.802002
94.32878,190,4219.03225
96.62214,201,4221.540195
100.5157,204,4245.706987
-971.6271,147,4247.443873
97.65492,247,4249.19049
74.86934,290,4250.345982
108.203896,209,4254.590641
105.181725,185,4257.817305
99.61324,220,4261.821656
97.00462,263,4267.874703
101.22669,194,4287.188829
95.593765,199,4291.141476
96.99523,233,4292.704737
87.57907,251,4294.235266
102.630844,202,4295.114512
104.743095,184,4296.103963
80.48171,279,4297.533404
92.58122,199,4305.398458
-979.2127,164,4319.706161
-965.8752,138,4322.023902
99.79909,194,4329.037715
95.72392,197,4331.806387
101.03145,183,4333.453097
101.0219,198,4334.432647
91.01642,227,4337.514164
91.32764,208,4344.545158
100.18034,183,4357.026326
96.50833,234,4362.442349
97.42048,200,4366.582479
104.12591,183,4368.427396
100.21507,205,4369.611903
99.87958,183,4373.373316
101.65795,232,4376.596708
109.79691,226,4387.671376
99.23122,182,4391.598503
99.75008,193,4399.194122
98.70248,183,4401.253286
99.162834,198,4405.899802
102.60645,185,4407.38941
105.873695,229,4413.125032
103.05583,194,4413.125032
105.55917,190,4423.312094
104.125694,182,4432.692802
78.32477,254,4438.195456
100.74269,183,4439.335372
100.44019,183,4441.015259
100.40883,220,4441.487663
94.69543,189,4448.103963
101.835266,218,4454.008013
105.149826,182,4457.175677
104.049774,184,4474.503145
105.35377,181,4476.806705
-971.6552,129,4479.167095
100.52623,207,4480.540428
-974.1748,121,4481.214975
88.634735,266,4484.609559
100.41571,233,4487.394571
94.87772,201,4487.641929
